indice_tiempo,m_animales_vivos,m_carne_despojos_comestibles,m_pescados_crustaceos_moluscos_demas_invertebrados,m_leche_productos_lacteos_huevos_ave_miel_natural,m_demas_productos_origen_animal_ncp,m_plantas_vivas_productos_floricultura,m_hortalizas_plantas_raices_tuberculos_alimenticios,m_frutas_frutos_comestibles,m_cafe_te_yerba_mate_especias,m_cereales,m_productos_molineria_malta_almidon,m_semillas_frutos_oleaginosos_semillas_frutos,m_gomas_resinas_demas_jugos_emtractos_vegetales,m_materias_trenzables_demas_productos_origen_vegetal_ncp,m_grasas_aceites_animales_vegetales_,m_preparaciones_carne_pescado_crustaceos_moluscos,m_azucares_articulos_confiteria,m_cacao_preparaciones,m_preparaciones_base_cereales_leche_productos_pasteleria,m_preparaciones_hortalizas_frutas_otros_frutos_demas,m_preparaciones_alimenticias_diversas,m_bebidas_liquidos_alcoholicos_vinagre,m_residuos_desperdicios_industrias_alimentarias,m_tabaco_sucedaneos_tabaco_elaborados,m_sal_azufre_tierras_piedras_yesos_cales_cementos,m_minerales_metaliferos_escorias_cenizas,m_combustibles_minerales_aceites_minerales_prod_destilacion,m_productos_quimicos_inorganicos_compuestos_inorganicos,m_productos_quimicos_organicos,m_productos_farmaceuticos,m_abonos,m_extractos_curtientes_tintoreos_taninos_pigmentos,m_aceites_esenciales_resinoides_preparaciones_perfumeria,m_jabon_agentes_superficie_organicos_preparaciones_lavar,m_materias_albuminoideas_productos_base_almidon,m_polvoras_emplosivos_articulos_pirotecnia_fosforos,m_productos_fotograficos_cinematograficos,m_productos_diversos_industrias_quimicas,m_plastico_manufacturas,m_caucho_manufacturas,m_pieles_emcepto_peleteria_cueros,m_manufacturas_cuero_articulos_guarnicioneria_talabarteria,m_peleteria_confecciones_peleteria,m_madera_carbon_vegetal_manufacturas_madera,m_corcho_manufacturas,m_manufacturas_esparteria_cesteria,m_pastas_madera_otras_materias_fibrosas_celulosicas,m_papel_carton_manufacturas_pasta_celulosa_papel_carton,m_productos_editoriales_prensa_demas_industrias_graficas,m_seda,m_lana_pelo_fino_ordinario_hilados_tejidos_crin,m_algodon,m_demas_fibras_temtiles_vegetales_hilados_papel,m_filamentos_sinteticos_artificiales,m_fibras_sinteticas_artificiales_discontinuas,m_guata_fieltro_telas_sin_tejer_hilados_especiales,m_alfombras_demas_revestimientos_suelo_materia_temtil,m_tejidos_especiales_superficies_textiles,m_telas_impregnadas_recubiertas_revestidas,m_tejido_punto,m_prendas_complementos_accesorios_vestir_punto,m_prendas_complementos_accesorios_vestir_emcepto_punto,m_demas_articulos_textiles_confeccionados,m_calzado_polainas_articulos_analogos_partes,m_sombreros_demas_tocados_sus_partes,m_paraguas_sombrillas_quitasoles_bastones_bastones,m_plumas_plumon_preparados_flores_artificiales,m_manufacturas_piedra_fraguable_cemento,m_productos_ceramicos,m_vidrio_manufacturas,m_perlas_piedras_preciosas_semipreciosas_metales_preciosos,m_fundicion_hierro_acero,m_manufacturas_fundicion_hierro_acero,m_cobre_manufacturas_cobre,m_niquel_manufacturas,m_aluminio_manufacturas,m_plomo_manufacturas,m_cinc_manufacturas,m_estano_manufacturas,m_demas_metales_comunes_manufacturas,m_herramientas_utiles_articulos_cuchilleria,m_manufacturas_diversas_metal_comun,m_reactores_nucleares_calderas_maquinas,m_maquinas_aparatos_material_electrico_partes,m_vehiculos_material_para_vias_ferreas_similares_partes,m_vehiculos_automoviles_tractores_demas_vehiculos,m_aeronaves_vehiculos_espaciales_partes,m_barcos_demas_artefactos_flotantes,m_instrumentos_aparatos_optica_fotografia_cinematografias,m_aparatos_relojeria_partes,m_instrumentos_musicales_partes_accesorios,m_armas_municiones_partes_accesorios,m_muebles_mobiliario_medicoquirurgico_articulos_cama,m_juguetes_juegos_articulos_recreo_deporte_partes,m_manufacturas_diversas,m_objetos_arte_coleccion_antiguedades,m_resto,m_total
2018-02-01,0.44536,12.91908,6.89838,2.37587,2.9199,1.23428,2.70124,28.2296,7.94642,0.43164,2.64759,146.81589,4.96474,0.80109,8.13548,21.16204,3.85163,12.73745,4.94352,12.60017,13.38868,11.16058,4.93511,3.67718,13.74434,43.67072,326.83444,56.09196,171.67831,178.92818,17.44907,32.23345,45.86581,30.58837,12.55573,0.79142,3.8211,81.21671,194.20613,87.6656,1.01164,13.99876,0.04337,10.3757,1.48745,0.48749,12.02072,68.03683,18.73018,0.07315,0.2378,7.61524,0.76016,14.07112,19.03576,9.43321,2.5607,2.20335,8.29695,18.0874,22.52025,28.0519,8.30158,48.93928,3.19823,0.3193,0.82597,11.133,18.36537,21.68948,11.25517,132.14659,71.15165,20.19999,1.73254,31.21995,0.08248,11.66235,1.21507,2.33433,38.76261,24.8952,789.03699,612.31305,48.25352,1105.16357,3.49599,14.12855,137.50562,4.62162,2.3455,1.79988,49.7417,30.72707,17.1981,0.07537,45.759940000000825,5196.0
2018-03-01,3.42692,13.74087,9.36022,2.38195,3.42979,0.60461,3.09386,33.13885,9.74249,0.64756,1.95174,372.49374,3.75559,0.28275,7.86023,12.59405,3.9362,13.38035,3.54435,12.32156,21.05316,14.15879,5.34248,3.58706,19.58643,60.17991,419.12613,79.60669,175.26601,209.71609,34.28231,33.97121,48.62191,29.28095,13.1876,0.98761,3.50746,82.72586,201.08751,93.61948,1.43618,12.93561,0.0094,13.32652,2.06224,0.50592,11.63482,64.98586,20.11354,0.11196,0.18089,9.87063,0.64919,18.3182,18.28952,11.45548,2.76161,2.00461,8.23764,19.6676,21.04224,28.9917,9.44489,62.38739,2.75282,0.76107,0.91653,11.54255,15.48751,23.81539,8.92917,80.26185,80.70588,29.16167,1.91278,38.43127,0.04163,11.78843,1.14535,0.95968,31.80788,28.35567,886.70459,787.36298,3.68949,1166.1405,11.30849,5.19606,160.78677,5.55488,2.69142,2.03108,60.776,31.63784,16.02762,0.04648,69.26270000000022,5979.0
2018-04-01,1.37405,18.33848,6.92379,3.09656,3.49628,0.80005,3.35688,28.84648,12.30703,0.96503,2.04184,237.43376,5.84277,0.4895,6.95102,9.963,4.81444,18.02673,6.14259,15.0723,21.71315,19.4113,5.22697,3.17905,18.63821,84.39196,434.65567,38.53265,190.48985,208.87624,43.8523,40.23112,50.51801,34.84084,14.45467,1.59957,4.65953,92.99471,216.81967,92.22134,1.37839,11.13322,0.34608,16.63659,2.34857,0.09104,10.17978,72.72818,15.44542,0.04342,0.27086,10.4599,1.5564,17.76357,21.82602,9.96935,2.31548,1.85604,8.33618,14.56311,23.24701,39.44289,10.68198,67.47842,2.67973,0.39951,0.27632,10.91679,17.85527,25.94082,10.61537,113.87615,79.21454,21.82158,2.75704,40.91492,0.19434,12.52762,1.39391,1.43846,22.80188,26.77092,860.06409,824.26794,15.22279,1322.56323,3.88655,1.1779,163.05508,3.66356,3.19648,1.59483,52.51596,33.18874,14.24598,0.01425,51.26016000000254,6106.0
2018-05-01,2.60841,12.13369,7.62156,3.62613,3.50168,0.69056,3.32351,29.15174,11.13655,0.63665,2.38591,255.30037,5.17163,0.76605,9.68407,11.12357,4.57208,17.18242,5.53698,12.80316,18.91331,17.72193,6.35051,4.64863,17.65186,63.64675,748.04059,82.1535,219.52281,159.17281,91.33012,43.49206,48.53719,28.42743,13.52858,1.08135,4.28711,126.08746,213.75266,96.92827,1.31317,9.62508,0.00547,15.97143,2.99974,0.17515,11.14771,67.51112,19.81136,0.02574,0.33405,9.03813,0.51574,16.38931,21.38613,8.44157,2.14128,2.61375,7.57133,10.97782,18.75641,20.87889,8.11011,54.54813,2.53556,0.23742,0.67706,12.16868,17.31869,23.51007,9.76186,138.18709,83.80032,23.14809,0.8943,38.25441,0.06989,13.34391,2.1857,1.75459,32.77079,28.00782,890.51782,740.90546,6.79941,1272.20508,27.59991,33.95658,160.96321,5.11643,3.132,1.15885,47.60362,49.83765,15.93592,0.64534,48.47620000000188,6448.0
2018-06-01,2.35109,13.47587,6.1617,2.41767,2.47181,0.59325,2.95452,19.04711,9.66003,3.88004,2.21712,215.23666,5.47054,0.73719,7.05894,9.43287,4.0585,19.72803,4.19268,12.25785,18.26456,17.30775,7.10676,4.0527,18.23136,49.22579,727.29071,57.22211,191.43851,168.63454,89.75511,35.46859,45.72057,25.94607,11.89951,1.36353,2.90528,84.20084,195.78737,83.02172,1.0656,8.74658,0.0472,9.99406,1.69698,0.13576,13.14444,62.83513,16.07354,0.08387,0.09731,6.86063,0.52416,13.44782,21.36784,9.22403,1.98095,2.89628,6.86444,10.4878,12.74655,16.17277,8.01436,38.39928,2.78428,0.63145,0.74097,11.09094,17.44732,21.00517,7.99576,92.25132,80.62701,18.11964,3.02908,32.96663,0.09577,9.33898,1.8384,1.71502,35.08086,24.48058,724.46747,681.11823,8.25472,924.362,25.25768,0.3068,140.51718,3.85842,2.08704,1.42921,45.20528,34.49266,14.65704,0.16273,52.430130000001554,5461.0
2018-07-01,0.33715,10.85452,6.32141,2.35371,3.41341,0.5774,2.93034,22.56896,14.61212,3.61577,2.45289,161.05315,6.89734,0.63379,10.43006,12.38606,4.50862,20.78105,5.53803,17.59522,22.46228,11.65796,5.80752,4.42065,19.6153,43.72829,897.04663,104.04438,231.95587,207.99803,97.97334,40.47186,52.99065,36.2079,17.07857,1.46103,4.34087,142.91441,234.09322,95.03788,1.56262,13.40282,0.04994,10.63853,1.96925,0.34445,13.99256,74.11677,19.94724,0.09834,0.29851,9.5711,1.11013,21.2404,24.03057,13.07467,3.05418,3.05366,10.92588,15.66366,19.52678,21.96511,10.95979,54.68946,2.94291,1.1739,0.68685,12.83632,19.82526,23.43439,8.6458,93.25068,93.65178,25.44847,1.51648,37.46904,0.16877,11.20508,0.85222,2.61656,35.13961,27.98787,820.12695,687.15485,47.83938,969.22302,7.56212,0.63562,147.31673,4.30512,2.49882,0.92776,54.2705,45.4491,14.19052,0.00088,55.19258000000082,6182.0
2018-08-01,2.62092,11.86291,6.06544,3.8386,2.62886,0.95287,3.08568,24.85004,11.03556,5.1596,1.8564,250.94258,7.87858,0.42204,10.48622,19.76652,4.06536,16.34985,3.94264,11.02186,16.96665,11.16294,7.43264,4.557,11.51293,48.23509,829.39996,69.14403,237.48146,204.10611,169.38635,42.98899,49.60228,37.31281,14.97902,2.1875,3.26612,157.87929,214.92505,89.71116,1.32001,19.34885,0.01691,9.82323,2.9413,0.35827,15.77257,74.34267,16.69735,0.13945,0.28896,7.75756,1.61871,19.05561,25.38266,11.47783,2.19698,2.82427,10.13179,14.30869,20.81197,27.0129,12.4389,63.08045,2.66329,1.7759,0.52887,12.68277,20.20194,24.27557,13.48453,99.19251,99.13978,28.48428,4.08473,29.20964,0.06231,12.32851,1.42837,1.80431,26.80268,27.05185,855.0127,681.80292,1.75381,1026.59167,22.25846,7.8404,149.64217,4.79581,3.03963,1.2957,60.68077,37.91047,17.66885,0.05367,58.23333000000184,6314.0
2018-09-01,0.96679,10.48201,4.2519,2.0988,1.85401,0.75205,1.56419,21.01171,7.48046,1.85382,2.08709,129.82809,5.0275,0.45945,6.69968,12.48489,3.22219,11.78125,4.36949,9.43552,15.55121,10.51607,5.78951,7.77969,12.82132,48.35869,515.81079,89.11158,191.27184,202.0351,181.91531,29.50503,40.59657,26.46603,13.98765,2.60527,3.29042,117.10123,175.47888,69.75131,1.68128,13.1515,0.03997,6.36703,3.43981,0.23297,14.19559,63.45131,13.32288,,0.23713,5.85036,0.53838,11.79366,14.55202,8.18736,2.00822,1.6974,6.31734,7.46226,13.26033,22.72346,7.73757,38.64426,2.81562,1.19325,0.50625,10.87007,11.24848,20.81581,7.3579,84.20242,74.52544,19.86397,2.19435,26.96818,0.04771,7.57379,1.4379,1.04984,27.50102,22.4669,717.89685,514.75488,4.61221,594.60541,9.4734,3.27415,130.42931,3.64888,1.98435,1.4456,43.23918,33.30405,12.89035,0.08482,51.37118000000282,4700.0
2018-10-01,2.87374,13.949,5.34752,1.99062,2.9545,1.37084,2.57956,29.51311,9.66026,10.09384,2.25872,260.28998,5.61703,0.92861,7.44848,9.9911,4.10426,14.86873,2.41566,11.5154,16.45012,9.87803,5.96188,3.10189,18.19254,61.95369,348.11514,67.43721,254.79108,227.41832,172.81108,37.92653,45.53658,33.69844,14.18622,1.17566,4.02957,158.9147,204.50266,77.88556,1.88549,13.93606,0.01247,7.5197,2.48535,0.19396,14.65313,67.70869,16.04648,0.08114,0.17089,6.3794,0.79857,15.11809,17.27347,10.49823,2.57694,2.70994,7.28299,10.152,17.3679,22.8052,11.66328,45.09366,3.32468,0.5678,0.75061,10.26853,15.07751,23.81463,6.69314,74.14072,85.2733,24.51363,3.07118,32.82356,0.16309,5.93001,0.72154,1.17202,26.94599,24.30607,728.49463,578.85577,15.85854,632.48364,20.08392,9.75986,137.34589,4.47203,1.46405,0.65202,43.37317,34.93688,16.11888,0.02196,51.36985999999979,5073.0
2018-11-01,1.1248,13.47855,5.27459,1.7459,2.48443,0.43133,1.67,26.06731,7.50377,6.14229,2.07472,267.69482,8.02752,0.64966,6.25315,8.93009,3.11039,11.93009,2.39739,10.31198,14.26471,6.61145,4.45821,4.20498,10.4962,59.64257,311.93378,69.18436,191.95619,190.7274,157.57069,26.65292,31.75133,27.79211,12.57702,2.25818,3.97619,118.16667,171.52539,64.90137,0.85391,14.29121,0.008,7.03694,2.26452,0.06042,16.18856,52.76153,13.32811,0.01735,0.14733,6.0731,0.50069,11.82986,9.43382,10.11915,1.37632,1.64112,5.56059,8.19824,11.23328,15.49864,5.35127,35.99706,1.74631,0.63161,0.41641,10.49523,11.8249,19.02441,8.5306,59.69622,66.33618,18.80816,2.45595,26.46678,0.20426,5.17047,1.48426,1.42367,22.35242,19.47542,648.90851,462.5527,23.69249,546.50836,13.20786,31.37428,124.37399,3.60618,1.15887,1.30393,34.30338,34.60093,13.94621,0.03253,49.16099999999824,4363.0
2018-12-01,3.43868,14.16802,5.69328,0.77687,2.09141,0.40218,1.74014,29.28433,5.51513,1.82991,1.85994,284.83011,5.9959,0.60543,3.23297,6.08251,2.58369,9.73897,2.02093,8.23539,14.60645,6.02453,3.80723,4.11342,4.47846,47.87975,260.50006,88.60028,176.54015,194.10141,31.06593,26.47677,28.39633,22.64254,11.19128,1.50433,2.59251,85.41757,139.5078,61.14068,1.01268,15.36916,0.00078,4.3429,2.87799,0.06512,13.84857,47.7932,14.17795,0.01027,0.19392,4.62878,0.23318,10.8609,10.3012,7.74093,0.99046,1.40177,5.99713,8.91821,13.72553,17.56952,5.05621,29.51999,2.0554,0.16616,0.37627,8.48181,10.44159,16.52769,11.88212,56.29019,72.93954,19.25598,1.85943,25.94289,0.08282,5.58575,1.43852,1.59767,20.68727,17.71344,591.55597,517.0802,15.77562,455.32977,2.26853,16.39653,105.72726,2.68804,1.14781,0.72792,27.52518,24.03916,12.40832,0.07429,53.581240000000435,3917.0
2019-01-01,0.9294,11.23091,6.10955,1.65285,1.12013,0.19071,1.16033,26.68982,7.24769,0.70918,2.28103,268.48849,5.17341,0.5088,5.75313,11.69482,1.76988,12.77322,3.35483,7.91483,12.89769,10.28095,5.42047,3.30745,12.44837,55.12229,309.98502,57.64489,181.51141,194.98419,20.82465,31.30517,32.28779,28.60156,15.26779,1.41625,3.16261,91.30552,174.81929,63.84476,1.09245,10.65315,0.08855,7.38753,2.66493,0.14531,15.83367,67.60848,12.023,0.044,0.15945,5.50453,0.58337,10.43974,11.61151,9.1484,1.33741,1.20085,6.36826,7.88438,20.14399,25.0618,6.11104,33.52393,1.39381,0.3891,0.46581,8.4027,12.0978,16.08209,11.33048,76.56768,90.15223,16.12144,4.35692,29.82269,0.04515,5.22211,0.9422,1.47093,22.19231,20.385,723.19366,550.96759,14.88846,428.03027,2.68599,0.6653,121.97899,2.14574,1.20608,0.54186,27.71266,18.06756,14.78679,0.00477,47.87296999999853,4212.0
2019-02-01,2.86181,9.42414,5.83138,3.35122,2.8552,0.86798,1.09034,23.43301,6.00278,0.97166,2.75467,253.42642,3.48526,0.34872,5.92215,10.03832,2.71765,14.17494,2.26473,6.57557,12.28389,6.18755,4.12875,4.34916,10.14777,36.65712,266.92041,46.85347,148.82935,178.51549,30.21836,25.08597,34.13707,22.96395,11.45751,1.37293,3.079,77.62117,163.04065,64.14449,1.00942,10.21183,0.00546,5.6746,2.60649,0.0565,18.69419,52.81762,12.20774,0.00957,0.1264,5.17631,0.12834,9.78601,10.34413,8.98905,1.4058,1.15683,5.39201,8.42036,17.85398,18.44233,5.83179,33.38786,1.81548,0.27433,0.47701,8.23705,9.61498,15.69223,8.17696,63.48976,75.73141,17.13358,2.18846,21.79283,0.19618,7.70106,0.01172,1.54944,20.56631,17.78082,619.43976,538.42651,2.04773,568.2121,2.71411,47.84166,103.59141,2.78736,0.77754,0.68323,35.59527,13.97101,10.35768,0.07382,42.924569999999676,3998.0
2019-03-01,2.60029,10.26079,4.78823,2.65856,3.07979,0.37898,1.38128,24.84916,6.94746,0.28037,4.79842,259.76239,3.62385,0.37442,4.63601,15.83985,2.91974,14.35584,3.57123,6.52299,14.55316,9.1323,5.3377,4.23112,17.53822,41.3211,338.31375,59.65168,166.59445,185.75302,48.3964,24.82231,34.69067,23.79559,14.91548,1.59073,3.60081,78.31523,164.68967,64.25514,0.50826,9.6018,0.0203,7.76461,2.27133,0.11182,13.95056,53.42216,12.64561,0.02532,0.12055,4.72961,0.69338,10.38077,8.81624,7.12198,2.02139,1.30113,6.02096,7.55327,18.50818,20.83867,5.63771,36.79102,1.9499,0.14644,0.42515,7.86923,12.52286,15.42135,13.5498,59.02553,72.95051,18.90661,2.19815,21.3769,0.08944,5.64144,0.39448,1.13326,17.13922,19.60887,595.42761,466.66101,9.47733,485.1308,2.56686,0.47587,115.77405,2.88641,0.96417,1.13555,27.32426,13.28497,9.61449,0.03036,48.9123099999988,3956.0
2019-04-01,1.96314,11.19631,6.52866,3.249,2.17457,0.25771,2.11302,22.50901,9.16843,5.73687,5.25912,193.76079,5.26999,0.47196,6.63304,9.36102,3.73226,12.76881,3.78331,8.62951,15.65882,6.21965,5.65196,4.10649,13.2775,53.13615,403.93967,73.32903,178.92468,188.69128,67.45214,28.4635,37.88036,31.46884,15.11657,0.8897,3.62176,99.7336,165.07591,70.76794,0.84846,4.88419,0.01395,9.34004,2.27067,0.05114,14.35347,59.80124,13.5027,0.00703,0.05632,3.99637,0.77671,11.22707,12.89437,9.63145,1.63827,0.98676,4.55203,5.96233,11.48107,15.3015,4.27707,32.26258,1.06576,0.2052,0.28237,9.10445,10.73552,16.13066,11.44065,56.35252,71.49394,19.56108,3.46633,27.99056,0.03679,6.27191,0.99362,1.10834,21.60421,15.77509,648.60339,534.32025,15.59866,485.81921,8.10019,1.33282,105.67356,2.23641,0.43743,1.1543,28.10147,12.29421,9.8467,0.02781,46.74571999999898,4172.0
2019-05-01,3.57658,15.89801,4.53155,2.58217,3.22769,0.24054,2.51331,23.10705,10.27674,4.97275,2.89938,163.70731,6.46281,0.43501,7.40271,5.55532,3.23864,14.47773,4.50215,8.66016,15.15652,6.8994,5.06099,3.97153,11.40659,45.12737,419.26782,61.21077,225.94417,189.87759,121.43084,31.28003,40.86087,33.32856,16.61163,1.0402,3.42383,138.54211,183.11421,85.76463,1.19614,4.81075,0.16269,11.04165,2.05225,0.06128,15.83574,61.54139,9.38643,0.02712,0.13392,4.8294,0.47554,13.34692,14.03481,9.42158,1.46988,1.19338,6.19855,8.64658,13.16725,10.23858,4.62163,34.2086,1.63267,0.14319,0.27654,10.28364,13.86614,17.02728,10.13048,53.75702,78.38464,23.24643,3.965,25.63472,0.05402,7.76316,0.94676,0.74894,22.24116,21.27757,704.8717,610.07355,23.35046,572.28448,12.48505,0.51912,133.99934,2.86363,1.19077,0.74318,46.82207,26.25239,11.7192,0.16988,50.586489999998776,4645.0
2019-06-01,1.12657,11.6744,3.59623,1.47351,2.30017,0.86635,1.77297,15.02007,8.80427,2.13627,1.67896,154.40741,3.92459,0.35381,7.03304,4.46542,3.81123,13.23845,3.71782,7.37716,12.6517,6.09652,13.35399,3.38265,11.88479,44.45628,479.1922,72.65722,193.67549,172.11913,109.43729,28.23174,31.09764,26.7771,11.67096,2.05661,2.97548,128.30916,154.24792,74.00108,1.38374,4.87489,0.01708,5.03035,2.84751,0.08521,13.60731,57.8624,8.86323,0.00727,0.14503,4.86954,0.7047,10.99302,17.16851,8.6531,0.96033,1.22346,6.77893,8.61159,14.42926,11.26615,4.96525,28.44803,1.44071,0.14731,0.51886,8.42961,12.2896,16.50663,13.71419,48.16482,76.96717,19.31586,3.18953,26.57472,0.04087,9.13337,0.44748,1.60827,18.76369,17.87915,614.79608,540.23273,2.57732,460.53961,3.45757,13.16972,102.11234,2.49606,0.85655,0.83541,30.75813,25.83237,9.94226,0.05238,47.36008999999922,4171.0
2019-07-01,1.89785,9.40444,4.68953,2.86494,2.72609,0.36217,2.14246,21.14365,9.01063,0.63477,1.84091,135.46542,5.44058,0.36852,7.35301,7.7403,3.51171,14.41808,5.05064,9.10338,15.53233,5.99154,5.66331,5.16802,10.95397,42.86055,533.28491,65.63944,244.02182,189.87379,150.51717,35.82876,42.23524,35.35483,16.30568,1.70334,4.8526,145.88402,203.7715,73.9364,1.86605,7.26945,0.05009,5.77637,2.89225,0.16148,19.74036,61.52222,11.76025,0.00439,0.16278,7.98045,0.56896,16.21998,20.79815,10.85578,1.85054,2.15603,8.05896,10.16132,17.45127,15.31053,6.73341,37.3786,2.22198,0.68495,0.52757,10.07261,11.78995,18.20802,13.42125,65.1057,97.08048,18.62869,3.1383,28.27984,0.06973,8.29683,0.83496,0.73071,32.40067,19.37113,760.52472,686.86652,2.70189,516.34875,2.627,0.41146,122.36902,3.67844,1.45289,1.08417,40.77535,30.43943,14.70578,0.32951,48.54373000000032,4905.0
2019-08-01,1.82604,8.47244,4.07719,1.5844,2.16297,0.89318,1.63417,23.68778,9.09582,2.60812,1.66989,82.83498,4.78151,0.31602,6.59359,4.04929,2.91053,12.49043,3.25423,6.96783,12.83953,5.90873,6.33883,6.41927,8.0971,47.33911,446.08859,51.42419,261.71539,157.23578,118.28863,37.16619,36.25377,29.87617,13.69169,2.09917,3.80061,131.75938,185.49512,78.06387,0.9692,11.90284,0.00611,5.6544,3.83865,0.2756,13.71589,61.8625,9.28681,0.02449,0.18705,6.99362,0.39736,14.16197,18.82867,9.70856,1.55324,1.52844,6.1453,9.58968,15.47588,14.80653,7.43314,41.6836,1.99271,1.12587,0.51457,9.1982,11.88148,17.06745,12.95239,69.81123,89.95598,16.57083,3.31625,28.56341,0.08016,8.89352,0.25013,1.65992,21.30014,19.60116,638.47906,572.3465,5.39051,504.28412,17.30219,9.97833,126.48992,3.06822,1.24817,0.4076,39.63272,23.39116,13.18505,0.44015,51.77984000000015,4400.0
2019-09-01,1.48442,7.30915,5.59757,2.93045,3.01373,0.99458,1.92951,21.06701,6.48315,2.58597,1.5528,47.02694,5.14511,0.50316,5.63842,6.84501,2.89489,9.71132,3.7671,7.7959,15.64765,5.11542,5.7113,4.04275,9.7756,33.71467,328.2692,67.91833,218.33963,154.99609,181.05861,34.33225,35.97241,28.03273,13.42234,2.2153,3.86706,117.68031,181.64273,69.52348,1.42801,10.78297,0.04381,4.76082,2.58102,0.12015,12.73309,55.97207,7.15102,0.02644,0.10488,6.97457,0.44024,13.50711,15.81889,8.38723,1.66705,1.74636,6.86442,8.59466,12.00173,13.38623,7.36466,41.08284,1.84332,0.81308,0.75705,7.5433,8.48934,16.17034,13.90162,60.21451,76.92787,15.49752,2.66664,25.89337,0.05184,3.62558,0.76016,2.12069,15.76593,18.70637,567.005,533.97687,3.81247,472.72314,0.9379,18.76077,108.68582,3.46013,1.4906,0.90665,39.65345,27.82322,13.46128,0.12731,48.332540000000336,4002.0
2019-10-01,2.41836,9.20605,4.3063,1.54566,1.62952,0.76967,1.80026,23.61269,10.7292,2.10362,1.37027,34.86446,4.27508,0.75004,6.73464,5.48322,3.29758,11.17642,2.63742,8.6565,16.596,6.07956,6.17439,4.25065,8.49935,34.29218,189.50786,52.88642,234.62984,176.00369,124.58718,34.92615,35.39992,27.8618,13.89802,1.89399,3.32414,136.4351,204.64534,77.6981,0.86775,11.79386,0.00315,5.11068,1.99897,0.22632,12.33936,58.48636,8.14167,0.0029,0.40299,7.15764,0.12465,16.86881,21.19523,8.93517,1.93422,1.71347,6.67173,11.41947,10.41294,14.60472,7.6888,33.8754,2.03072,0.78219,0.32915,8.64829,11.86972,18.4129,11.30759,68.69205,78.38067,21.57739,3.07079,28.73249,0.02321,5.95626,0.61625,1.95833,17.42039,23.18516,649.08966,602.68811,10.66841,431.36923,25.91137,28.06373,141.9384,3.51296,1.40024,1.01118,49.07337,34.5211,16.09462,4.28694,49.444230000000516,4121.0
2019-11-01,0.90142,10.10603,4.99585,1.11891,2.09592,0.21358,1.26569,27.83026,7.11935,4.04264,1.91998,54.6081,3.50725,0.81376,4.71678,7.61103,2.85234,9.11203,2.1416,8.81895,11.88212,7.56772,3.83982,4.23445,12.41262,23.04088,239.52257,54.75778,174.09906,151.57401,60.25536,28.65967,31.18678,23.70955,11.13929,1.69425,3.31826,103.91478,165.50473,62.43354,0.98982,9.99034,0.00873,5.06847,4.08893,0.18169,12.10081,56.16928,7.58807,,0.63732,5.90296,0.35591,13.20165,13.65298,7.05077,1.35,1.84459,4.98822,8.71464,8.6828,9.65583,6.22134,31.55085,1.52973,0.29528,0.26815,7.40946,9.36331,14.03304,13.38084,44.57648,60.76987,13.79146,2.42061,24.72178,0.13118,6.58257,1.77669,0.50741,21.49808,17.73936,571.53088,444.39233,3.64195,366.50198,12.22893,14.36043,97.05574,3.1313,1.41256,0.53039,26.81941,22.50652,13.06271,0.20042,50.29443999999921,3409.0
2019-12-01,2.5883,11.22717,4.57105,1.01755,1.56806,0.20671,1.6396,34.99575,9.81838,2.31413,1.82116,28.26703,4.89011,0.56259,4.7776,8.727,3.25023,10.21833,2.65015,10.85458,16.58875,6.83233,4.15847,4.89636,6.5073,4.61502,235.91391,63.62907,141.80687,149.96298,19.95171,36.11154,36.93388,21.30124,14.49181,1.28466,3.21664,81.75965,169.20366,68.79301,1.45508,12.12395,0.00914,6.21461,2.04391,0.06507,11.37148,54.01957,6.34671,0.01707,0.19483,5.61032,0.4066,14.48927,15.45605,7.1629,2.04437,1.62114,6.35474,13.8778,14.84792,16.50005,6.80991,30.11214,1.51198,0.29765,0.72911,9.6208,9.90468,12.68871,9.93125,33.61956,59.91988,15.89962,1.15189,27.44398,0.04645,7.8212,0.83069,1.60183,19.30829,17.36356,485.38983,353.74832,4.29482,340.88269,9.07129,24.64877,107.13821,2.35392,1.25651,1.07299,28.22733,17.91162,14.52484,0.01779,49.69096999999965,3133.0
2020-01-01,1.60133,8.02689,4.9972,0.84246,2.48549,0.3552,1.40411,27.77298,5.90063,6.30419,1.9943,5.5271,3.51596,0.48604,5.87624,5.95461,2.90408,10.48707,2.5526,9.71551,12.78038,10.7385,4.62301,3.16377,9.91346,25.66582,288.00296,52.27576,186.67511,188.47466,58.18783,30.22868,32.34969,25.31837,17.86774,0.71777,3.5665,88.55147,182.4371,69.40199,0.83456,10.92715,0.06405,5.77081,2.52286,0.10879,13.81055,62.85509,5.68088,0.00662,0.24668,4.70266,0.35542,14.39184,18.36635,8.28812,1.57448,1.39214,4.91198,13.23465,18.08841,14.70847,6.25162,30.44742,1.80619,0.24274,0.41354,8.98151,11.51787,16.12892,11.62797,47.5169,61.9488,15.04166,1.88467,26.68732,0.12181,7.51001,1.08464,1.85908,16.76014,18.3355,610.66431,464.46271,4.99676,347.70612,2.57044,0.18666,102.8998,2.82341,1.43658,0.54019,30.57499,15.54202,15.69827,0.05047,46.19184000000041,3535.0
